OMRÅDE;MOHERK;MOOPRIND;MOSTAT;MODERSALDER;BARNKON;TID;INDHOLD 
000;4;5262;5170;29;P;2014;1
000;4;5262;5170;32;D;2014;1
000;4;5262;5170;40;P;2014;1
000;4;5262;5262;26;P;2014;1
000;4;5262;5262;27;P;2014;1
000;4;5262;5262;31;D;2014;1
000;4;5262;5262;32;P;2014;2
000;4;5262;5262;34;D;2014;1
000;4;5262;5262;38;P;2014;2
000;4;5266;5100;26;P;2014;1
000;4;5266;5100;39;D;2014;1
000;4;5266;5100;40;D;2014;1
000;4;5266;5120;26;D;2014;1
000;4;5266;5180;35;P;2014;1
000;4;5266;5266;25;P;2014;1
000;4;5266;5266;26;D;2014;1
000;4;5266;5266;26;P;2014;1
000;4;5266;5266;27;P;2014;1
000;4;5266;5266;28;D;2014;1
000;4;5266;5266;30;D;2014;1
000;4;5266;5266;31;D;2014;2
000;4;5266;5266;31;P;2014;1
000;4;5266;5266;32;P;2014;1
000;4;5266;5266;34;D;2014;1
000;4;5266;5266;35;D;2014;1
000;4;5266;5266;35;P;2014;1
000;4;5266;5266;36;P;2014;1
000;4;5266;5266;37;P;2014;1
000;4;5266;5266;38;P;2014;1
000;4;5266;5266;41;P;2014;1
000;4;5266;5278;37;D;2014;1
000;4;5268;5100;33;D;2014;1
000;4;5268;5110;23;D;2014;1
000;4;5268;5268;26;D;2014;1
000;4;5268;5268;26;P;2014;1
000;4;5268;5268;28;P;2014;1
000;4;5268;5268;29;D;2014;1
000;4;5268;5268;29;P;2014;1
000;4;5268;5268;30;P;2014;1
000;4;5268;5268;32;P;2014;1
000;4;5452;5436;26;D;2014;1
000;4;5452;5436;26;P;2014;1
000;4;5452;5436;28;D;2014;1
000;4;5452;5436;33;D;2014;2
000;4;5452;5436;36;D;2014;3
000;4;5452;5436;36;P;2014;1
000;4;5452;5446;30;P;2014;1
000;4;5454;5130;36;P;2014;1
000;4;5454;5454;27;P;2014;1
000;4;5454;5454;31;P;2014;1
000;4;5456;5100;20;D;2014;1
000;4;5456;5100;21;D;2014;1
000;4;5456;5100;22;P;2014;1
000;4;5456;5100;23;D;2014;4
000;4;5456;5100;24;D;2014;3
000;4;5456;5100;24;P;2014;2
000;4;5456;5100;25;D;2014;6
000;4;5456;5100;25;P;2014;2
000;4;5456;5100;26;D;2014;3
000;4;5456;5100;26;P;2014;5
000;4;5456;5100;27;D;2014;7
000;4;5456;5100;27;P;2014;9
000;4;5456;5100;28;D;2014;12
000;4;5456;5100;28;P;2014;8
000;4;5456;5100;29;D;2014;14
000;4;5456;5100;29;P;2014;12
000;4;5456;5100;30;D;2014;9
000;4;5456;5100;30;P;2014;6
000;4;5456;5100;31;D;2014;4
000;4;5456;5100;31;P;2014;2
000;4;5456;5100;32;D;2014;5
000;4;5456;5100;32;P;2014;5
000;4;5456;5100;33;D;2014;4
000;4;5456;5100;33;P;2014;7
000;4;5456;5100;34;D;2014;5
000;4;5456;5100;34;P;2014;3
000;4;5456;5100;35;D;2014;2
000;4;5456;5100;35;P;2014;3
000;4;5456;5100;36;D;2014;2
000;4;5456;5100;36;P;2014;2
000;4;5456;5100;37;D;2014;1
000;4;5456;5100;37;P;2014;3
000;4;5456;5100;38;P;2014;3
000;4;5456;5100;39;D;2014;2
000;4;5456;5100;39;P;2014;4
000;4;5456;5100;40;D;2014;4
000;4;5456;5100;40;P;2014;2
000;4;5456;5100;41;D;2014;4
000;4;5456;5100;41;P;2014;1
000;4;5456;5100;42;D;2014;1
000;4;5456;5100;44;D;2014;1
000;4;5456;5103;22;D;2014;1
000;4;5456;5103;23;D;2014;1
000;4;5456;5103;24;D;2014;1
000;4;5456;5103;24;P;2014;1
000;4;5456;5103;25;D;2014;1
000;4;5456;5103;26;P;2014;2
000;4;5456;5103;27;P;2014;3
000;4;5456;5103;28;D;2014;1
000;4;5456;5103;28;P;2014;1
000;4;5456;5103;29;D;2014;1
000;4;5456;5103;29;P;2014;1
000;4;5456;5103;30;D;2014;2
000;4;5456;5103;30;P;2014;1
000;4;5456;5103;31;P;2014;1
000;4;5456;5103;32;D;2014;1
000;4;5456;5103;32;P;2014;1
000;4;5456;5103;33;D;2014;2
000;4;5456;5103;33;P;2014;1
000;4;5456;5103;34;D;2014;2
000;4;5456;5103;35;P;2014;2
000;4;5456;5103;36;P;2014;1
000;4;5456;5103;37;D;2014;1
000;4;5456;5103;37;P;2014;2
000;4;5456;5103;38;D;2014;1
000;4;5456;5103;38;P;2014;1
000;4;5456;5103;39;D;2014;1
000;4;5456;5103;41;D;2014;2
000;4;5456;5103;42;D;2014;1
000;4;5456;5103;43;P;2014;1
000;4;5456;5110;29;D;2014;1
000;4;5456;5120;20;P;2014;1
000;4;5456;5120;22;D;2014;1
000;4;5456;5120;23;P;2014;1
000;4;5456;5120;24;D;2014;1
000;4;5456;5120;25;P;2014;1
000;4;5456;5140;40;D;2014;1
000;4;5456;5446;39;D;2014;1
000;4;5456;5456;23;P;2014;1
000;4;5456;5456;25;D;2014;1
000;4;5456;5456;25;P;2014;1
000;4;5456;5456;26;D;2014;1
000;4;5456;5456;26;P;2014;1
000;4;5456;5456;27;P;2014;2
000;4;5456;5456;28;D;2014;2
000;4;5456;5456;28;P;2014;1
000;4;5456;5456;29;D;2014;2
000;4;5456;5456;30;D;2014;3
000;4;5456;5456;30;P;2014;5
000;4;5456;5456;31;D;2014;6
000;4;5456;5456;31;P;2014;1
000;4;5456;5456;32;D;2014;2
000;4;5456;5456;32;P;2014;1
000;4;5456;5456;33;P;2014;2
000;4;5456;5456;35;D;2014;1
000;4;5456;5456;36;D;2014;1
000;4;5456;5456;37;D;2014;1
000;4;5456;5456;39;D;2014;1
000;4;5456;5456;39;P;2014;1
000;4;5456;5456;40;P;2014;1
000;4;5456;5456;41;D;2014;2
000;4;5456;5487;33;P;2014;1
000;4;5456;5502;37;D;2014;1
000;4;5458;5170;30;D;2014;1
000;4;5458;5458;30;P;2014;1
000;4;5458;5458;31;D;2014;1
000;4;5458;5458;31;P;2014;1
000;4;5458;5458;32;P;2014;2
000;4;5458;5458;33;D;2014;1
000;4;5458;5458;34;P;2014;1
000;4;5458;5458;35;D;2014;1
000;4;5458;5458;35;P;2014;1
000;4;5458;5458;37;D;2014;1
000;4;5458;5458;39;P;2014;1
000;4;5458;5458;43;D;2014;1
000;4;5459;5100;28;P;2014;1
000;4;5459;5459;33;D;2014;1
000;4;5459;5459;33;P;2014;1
000;4;5459;5459;34;D;2014;1
000;4;5464;5103;20;P;2014;1
000;4;5464;5103;28;P;2014;1
000;4;5464;5156;23;D;2014;1
000;4;5464;5464;20;D;2014;1
000;4;5464;5464;22;D;2014;1
000;4;5464;5464;24;D;2014;2
000;4;5464;5464;24;P;2014;2
000;4;5464;5464;25;D;2014;1
000;4;5464;5464;25;P;2014;1
000;4;5464;5464;26;D;2014;6
000;4;5464;5464;27;D;2014;6
000;4;5464;5464;27;P;2014;2
000;4;5464;5464;28;D;2014;4
000;4;5464;5464;28;P;2014;9
000;4;5464;5464;29;D;2014;4
000;4;5464;5464;29;P;2014;2
000;4;5464;5464;30;D;2014;8
000;4;5464;5464;30;P;2014;1
000;4;5464;5464;31;D;2014;3
000;4;5464;5464;31;P;2014;2
000;4;5464;5464;32;D;2014;1
000;4;5464;5464;32;P;2014;2
000;4;5464;5464;33;D;2014;1
000;4;5464;5464;34;D;2014;2
000;4;5464;5464;34;P;2014;1
000;4;5464;5464;35;D;2014;3
000;4;5464;5464;35;P;2014;2
000;4;5464;5464;37;D;2014;1
000;4;5466;5120;40;P;2014;1
000;4;5466;5120;44;D;2014;1
000;4;5468;5100;22;P;2014;1
000;4;5468;5100;25;P;2014;2
000;4;5468;5100;27;D;2014;2
000;4;5468;5100;27;P;2014;2
000;4;5468;5100;28;P;2014;2
000;4;5468;5100;29;P;2014;1
000;4;5468;5100;30;D;2014;6
000;4;5468;5100;31;D;2014;3
000;4;5468;5100;32;D;2014;3
000;4;5468;5100;32;P;2014;6
000;4;5468;5100;33;D;2014;4
000;4;5468;5100;33;P;2014;5
000;4;5468;5100;34;D;2014;5
000;4;5468;5100;34;P;2014;4
000;4;5468;5100;35;D;2014;3
000;4;5468;5100;35;P;2014;4
000;4;5468;5100;36;D;2014;6
000;4;5468;5100;36;P;2014;6
000;4;5468;5100;37;D;2014;2
000;4;5468;5100;37;P;2014;4
000;4;5468;5100;38;D;2014;2
000;4;5468;5100;38;P;2014;2
000;4;5468;5100;39;P;2014;3
000;4;5468;5100;40;D;2014;2
000;4;5468;5100;40;P;2014;1
000;4;5468;5100;41;P;2014;1
000;4;5468;5100;42;D;2014;1
000;4;5468;5110;30;D;2014;1
000;4;5468;5448;39;D;2014;1
000;4;5468;5448;39;P;2014;1
000;4;5468;5468;23;D;2014;1
000;4;5468;5468;23;P;2014;3
000;4;5468;5468;25;D;2014;5
000;4;5468;5468;25;P;2014;2
000;4;5468;5468;26;D;2014;1
000;4;5468;5468;26;P;2014;4
000;4;5468;5468;27;D;2014;4
000;4;5468;5468;27;P;2014;5
000;4;5468;5468;28;D;2014;4
000;4;5468;5468;28;P;2014;1
000;4;5468;5468;29;D;2014;3
000;4;5468;5468;29;P;2014;4
000;4;5468;5468;30;D;2014;7
000;4;5468;5468;30;P;2014;3
000;4;5468;5468;31;D;2014;4
000;4;5468;5468;31;P;2014;5
000;4;5468;5468;32;D;2014;6
000;4;5468;5468;32;P;2014;5
000;4;5468;5468;33;D;2014;1
000;4;5468;5468;33;P;2014;2
000;4;5468;5468;34;D;2014;2
000;4;5468;5468;34;P;2014;4
000;4;5468;5468;35;D;2014;4
000;4;5468;5468;35;P;2014;2
000;4;5468;5468;36;P;2014;3
000;4;5468;5468;37;D;2014;1
000;4;5468;5468;37;P;2014;3
000;4;5468;5468;38;D;2014;3
000;4;5468;5468;38;P;2014;1
000;4;5468;5468;39;P;2014;3
000;4;5468;5468;40;P;2014;2
000;4;5468;5468;41;D;2014;1
000;4;5468;5468;41;P;2014;1
000;4;5468;5468;43;P;2014;1
000;4;5472;5100;22;D;2014;1
000;4;5472;5100;24;D;2014;1
000;4;5472;5100;26;D;2014;2
000;4;5472;5100;26;P;2014;1
000;4;5472;5100;27;D;2014;2
000;4;5472;5100;28;D;2014;1
000;4;5472;5100;28;P;2014;1
000;4;5472;5100;29;D;2014;1
000;4;5472;5100;30;D;2014;3
000;4;5472;5100;30;P;2014;3
000;4;5472;5100;31;P;2014;3
000;4;5472;5100;32;D;2014;2
000;4;5472;5100;32;P;2014;1
000;4;5472;5100;33;D;2014;1
000;4;5472;5100;33;P;2014;3
000;4;5472;5100;34;D;2014;1
000;4;5472;5100;35;D;2014;3
000;4;5472;5100;35;P;2014;2
000;4;5472;5100;36;D;2014;2
000;4;5472;5100;36;P;2014;1
000;4;5472;5100;37;D;2014;2
000;4;5472;5100;38;D;2014;2
000;4;5472;5100;38;P;2014;2
000;4;5472;5100;39;D;2014;1
000;4;5472;5100;40;D;2014;1
000;4;5472;5100;41;P;2014;1
000;4;5472;5100;42;P;2014;1
000;4;5472;5100;43;D;2014;1
000;4;5472;5110;32;P;2014;1
000;4;5472;5120;27;D;2014;1
000;4;5472;5120;27;P;2014;1
000;4;5472;5120;28;D;2014;1
000;4;5472;5120;30;D;2014;1
000;4;5472;5120;31;D;2014;2
000;4;5472;5120;32;D;2014;1
000;4;5472;5120;32;P;2014;1
000;4;5472;5120;33;P;2014;1
000;4;5472;5120;34;P;2014;1
000;4;5472;5120;35;P;2014;1
000;4;5472;5130;26;P;2014;1
000;4;5472;5140;26;P;2014;1
000;4;5472;5170;25;D;2014;2
000;4;5472;5170;25;P;2014;1
000;4;5472;5170;27;D;2014;1
000;4;5472;5170;30;D;2014;1
000;4;5472;5170;31;P;2014;1
000;4;5472;5170;32;P;2014;1
000;4;5472;5170;34;D;2014;2
000;4;5472;5170;36;P;2014;2
000;4;5472;5170;37;P;2014;1
000;4;5472;5180;23;P;2014;2
000;4;5472;5314;26;P;2014;1
000;4;5472;5314;31;P;2014;1
000;4;5472;5390;29;P;2014;1
000;4;5472;5390;32;P;2014;1
000;4;5472;5390;36;D;2014;1
000;4;5472;5404;34;D;2014;1
000;4;5472;5472;19;D;2014;1
000;4;5472;5472;20;D;2014;4
000;4;5472;5472;20;P;2014;2
000;4;5472;5472;21;D;2014;2
000;4;5472;5472;21;P;2014;3
000;4;5472;5472;22;D;2014;5
000;4;5472;5472;22;P;2014;2
000;4;5472;5472;23;D;2014;3
000;4;5472;5472;23;P;2014;6
000;4;5472;5472;24;D;2014;6
000;4;5472;5472;24;P;2014;4
000;4;5472;5472;25;D;2014;10
000;4;5472;5472;25;P;2014;6
000;4;5472;5472;26;D;2014;10
000;4;5472;5472;26;P;2014;7
000;4;5472;5472;27;D;2014;8
000;4;5472;5472;27;P;2014;9
000;4;5472;5472;28;D;2014;11
000;4;5472;5472;28;P;2014;10
000;4;5472;5472;29;D;2014;21
000;4;5472;5472;29;P;2014;14
000;4;5472;5472;30;D;2014;10
000;4;5472;5472;30;P;2014;10
000;4;5472;5472;31;D;2014;12
000;4;5472;5472;31;P;2014;13
000;4;5472;5472;32;D;2014;9
000;4;5472;5472;32;P;2014;7
000;4;5472;5472;33;D;2014;9
000;4;5472;5472;33;P;2014;3
000;4;5472;5472;34;D;2014;5
000;4;5472;5472;34;P;2014;5
000;4;5472;5472;35;D;2014;4
000;4;5472;5472;35;P;2014;12
000;4;5472;5472;36;D;2014;5
000;4;5472;5472;36;P;2014;7
000;4;5472;5472;37;D;2014;1
000;4;5472;5472;37;P;2014;6
000;4;5472;5472;38;D;2014;2
000;4;5472;5472;38;P;2014;4
000;4;5472;5472;39;D;2014;2
000;4;5472;5472;39;P;2014;3
000;4;5472;5472;40;D;2014;1
000;4;5472;5472;40;P;2014;3
000;4;5472;5472;41;D;2014;3
000;4;5472;5472;42;D;2014;1
000;4;5472;5472;42;P;2014;1
000;4;5474;5100;24;D;2014;2
000;4;5474;5100;29;D;2014;1
000;4;5474;5100;29;P;2014;1
000;4;5474;5100;32;D;2014;2
000;4;5474;5100;33;P;2014;1
000;4;5110;5110;39;D;2008;2
000;4;5244;5244;30;P;2008;4
000;4;5492;5492;36;P;2008;3
000;4;5436;5100;21;P;2008;3
000;4;5244;5100;39;P;2008;3
000;4;5492;5100;34;D;2008;2
000;4;5202;5100;39;P;2008;1
000;4;5172;5100;27;P;2008;4
000;3;5446;5100;35;P;2008;1
000;4;5474;5474;29;D;2008;6
000;3;5120;5100;32;D;2008;1
000;4;5611;5611;23;D;2008;1
000;4;5170;5170;33;D;2008;9
000;4;5492;5492;40;D;2008;4
000;4;5314;5314;39;D;2008;1
000;4;5472;5472;28;D;2008;14
000;3;5244;5100;25;D;2008;2
000;4;5172;5172;24;P;2008;12
000;4;5130;5130;36;D;2008;3
000;4;5442;5180;33;P;2008;1
000;4;5202;5202;32;D;2008;1
000;5;5100;5100;45;D;2008;21
000;3;5472;5170;22;P;2008;1
000;4;5432;5432;29;D;2008;5
000;4;5611;5611;36;P;2008;5
000;4;5126;5126;29;D;2008;1
000;4;5492;5492;20;P;2008;1
000;4;5474;5474;32;P;2008;7
000;3;5472;5100;28;D;2008;5
000;4;5472;5170;24;D;2008;2
000;4;5152;5100;28;P;2008;1
000;5;5100;5100;44;P;2008;33
000;4;5202;5202;32;P;2008;1
000;4;5105;5105;31;D;2008;10
000;4;5120;5120;31;P;2008;6
000;4;5170;5170;32;D;2008;4
000;4;5289;5289;36;D;2008;9
000;3;5472;5170;27;D;2008;1
000;4;5486;5103;28;P;2008;1
000;4;5436;5436;44;P;2008;1
000;4;5448;5448;25;D;2008;3
000;4;5272;5272;33;P;2008;2
000;4;5289;5289;34;P;2008;3
000;3;5432;5100;30;D;2008;2
000;4;5172;5100;24;D;2008;7
000;4;5172;5100;32;D;2008;10
000;4;5448;5448;24;P;2008;2
000;4;5244;5100;27;P;2008;4
000;4;5448;5448;22;P;2008;1
000;4;5486;5486;26;D;2008;3
000;4;5458;5458;24;P;2008;1
000;3;5105;5105;23;P;2008;1
000;4;5404;5100;27;P;2008;2
000;4;5314;5140;33;P;2008;1
000;4;5140;5140;30;P;2008;1
000;4;5120;5120;31;D;2008;11
000;4;5120;5120;40;P;2008;2
000;4;5390;5390;33;P;2008;2
000;4;5302;5302;35;D;2008;2
000;4;5354;5354;32;P;2008;2
000;4;5120;5120;39;P;2008;2
000;4;5120;5120;40;D;2008;4
000;4;5444;5444;35;P;2008;3
000;4;5150;5150;34;D;2008;2
000;3;5152;5100;26;P;2008;3
000;4;5120;5120;42;D;2008;2
000;4;5105;5105;30;D;2008;9
000;4;5448;5448;27;P;2008;4
000;4;5289;5289;21;D;2008;6
000;4;5289;5289;32;P;2008;7
000;4;5754;5754;19;P;2008;1
000;4;5492;5100;42;D;2008;1
000;4;5432;5432;22;P;2008;1
000;4;5158;5158;31;D;2008;7
000;4;5484;5100;31;P;2008;1
000;4;5160;5130;35;D;2008;1
000;4;5202;5202;30;P;2008;2
000;4;5776;5776;31;D;2008;1
000;3;5756;5100;16;D;2008;1
000;4;5486;5100;29;D;2008;1
000;4;5222;5100;37;D;2008;1
000;3;5244;5100;35;P;2008;1
000;3;5328;5328;24;D;2008;1
000;4;5452;5446;34;D;2008;1
000;4;5110;5100;28;D;2008;1
000;4;5436;5436;37;D;2008;11
000;3;5472;5100;25;P;2008;3
000;4;5289;5100;28;P;2008;2
000;4;5472;5472;36;D;2008;1
000;4;5704;5609;35;P;2008;1
000;4;5170;5170;31;D;2008;2
000;4;5436;5100;34;D;2008;9
000;4;5172;5100;29;P;2008;9
000;4;5456;5103;19;P;2008;1
000;4;5289;5170;29;P;2008;1
000;4;5316;5316;35;P;2008;1
000;4;5120;5120;26;P;2008;7
000;3;5272;5100;34;D;2008;1
000;3;5152;5100;25;P;2008;2
000;4;5390;5390;38;D;2008;4
000;4;5611;5611;25;P;2008;2
000;4;5244;5244;41;P;2008;2
000;3;5446;5100;23;P;2008;1
000;4;5756;5756;25;P;2008;2
000;4;5778;5778;21;P;2008;1
000;4;5700;5700;29;P;2008;6
000;4;5202;5202;29;P;2008;1
000;4;5434;5434;32;P;2008;4
000;4;5289;5289;35;P;2008;9
000;4;5492;5492;21;D;2008;2
000;4;5174;5174;25;P;2008;1
000;4;5472;5100;32;P;2008;2
000;4;5390;5390;32;D;2008;3
000;3;5244;5100;29;P;2008;2
000;4;5202;5446;28;P;2008;1
000;4;5404;5404;35;P;2008;3
000;4;5486;5486;42;P;2008;1
000;4;5228;5228;36;P;2008;1
000;4;5272;5272;32;D;2008;1
000;4;5486;5140;20;P;2008;1
000;4;5472;5100;38;D;2008;2
000;4;5262;5246;19;P;2008;1
000;4;5244;5100;30;D;2008;1
000;3;5750;5750;16;P;2008;1
000;4;5442;5442;32;P;2008;1
000;4;5150;5150;28;P;2008;1
000;4;5105;5105;29;D;2008;8
000;3;5468;5100;27;P;2008;3
000;4;5700;5100;29;D;2008;1
000;4;5164;5164;29;D;2008;1
000;4;5436;5120;36;D;2008;1
000;4;5262;5100;36;P;2008;1
000;4;5607;5607;33;P;2008;1
000;3;5302;5100;24;P;2008;1
000;4;5105;5105;35;P;2008;4
000;4;5150;5150;33;D;2008;1
000;4;5607;5607;34;P;2008;1
000;4;5120;5120;44;D;2008;1
000;4;5105;5105;34;D;2008;5
000;4;5306;5306;28;D;2008;5
000;4;5289;5100;33;D;2008;6
000;4;5104;5104;23;P;2008;1
000;4;5174;5174;35;D;2008;1
000;4;5404;5404;20;P;2008;2
000;4;5432;5432;32;P;2008;3
000;4;5289;5100;34;P;2008;5
000;4;5438;5100;28;D;2008;6
000;4;5154;5154;25;D;2008;9
000;4;5154;5154;21;D;2008;5
000;4;5110;5110;25;D;2008;6
000;4;5130;5130;30;D;2008;1
000;4;5314;5314;34;P;2008;2
000;3;5446;5100;33;D;2008;2
000;5;5100;5105;25;D;2008;1
000;4;5246;5246;29;D;2008;1
000;3;5316;5100;32;P;2008;1
000;5;5100;5110;37;D;2008;2
000;4;5502;5502;32;P;2008;1
000;4;5120;5120;38;D;2008;1
000;4;5152;5120;22;D;2008;1
000;4;5456;5100;26;D;2008;8
000;4;5472;5472;24;D;2008;3
000;4;5700;5700;33;P;2008;3
000;4;5214;5214;36;P;2008;1
000;4;5484;5110;38;P;2008;1
000;4;5492;5100;28;D;2008;1
000;4;5154;5154;29;D;2008;9
000;4;5152;5152;36;P;2008;3
000;4;5306;5100;39;D;2008;2
000;4;5120;5120;36;D;2008;9
000;4;5130;5130;30;P;2008;2
000;4;5474;5474;35;P;2008;3
000;4;5436;5100;35;D;2008;2
000;4;5472;5170;32;P;2008;1
000;3;5438;5100;21;D;2008;1
000;4;5120;5100;28;P;2008;2
000;4;5105;5105;33;D;2008;4
000;3;5105;5100;33;D;2008;1
000;4;5104;5104;31;D;2008;4
000;4;5502;5140;31;P;2008;1
000;4;5468;5468;26;D;2008;3
000;0;5999;5754;29;D;2008;1
000;4;5750;5750;27;D;2008;1
000;4;5110;5110;38;P;2008;4
000;4;5448;5448;33;P;2008;2
000;4;5468;5130;34;D;2008;1
000;4;5170;5170;34;D;2008;2
000;4;5392;5392;36;D;2008;1
000;4;5266;5266;35;P;2008;1
000;4;5277;5277;35;P;2008;1
000;4;5442;5442;33;P;2008;2
000;3;5502;5502;35;D;2008;1
000;4;5324;5100;39;P;2008;1
000;4;5164;5164;35;D;2008;2
000;5;5100;5180;31;P;2008;1
000;3;5170;5110;32;D;2008;1
000;3;5754;5100;29;D;2008;1
000;4;5277;5277;30;D;2008;1
000;3;5154;5100;32;P;2008;2
000;4;5170;5170;26;D;2008;1
000;3;5446;5100;26;D;2008;1
000;4;5404;5404;20;D;2008;2
000;4;5158;5158;40;D;2008;1
000;4;5474;5474;41;D;2008;2
000;5;5100;5110;32;P;2008;1
000;3;5170;5100;41;P;2008;1
000;4;5474;5474;25;D;2008;3
000;4;5277;5277;32;P;2008;1
000;3;5152;5100;28;D;2008;2
000;4;5438;5438;28;P;2008;1
000;3;5432;5100;20;D;2008;1
000;4;5289;5100;42;P;2008;2
000;4;5432;5432;32;D;2008;1
000;3;5244;5244;19;D;2008;1
000;4;5246;5246;28;P;2008;1
000;4;5704;5100;26;P;2008;1
000;4;5456;5100;29;D;2008;3
000;4;5492;5140;28;P;2008;1
000;4;5258;5258;38;D;2008;1
000;4;5487;5100;25;D;2008;1
000;0;5999;5448;35;D;2008;1
000;5;5100;5156;26;D;2008;1
000;4;5277;5277;28;P;2008;3
000;4;5492;5492;16;P;2008;1
000;4;5492;5492;39;P;2008;3
000;4;5328;5328;29;P;2008;1
000;4;5472;5472;29;D;2008;6
000;4;5756;5756;32;P;2008;1
000;4;5756;5152;35;P;2008;1
000;4;5700;5100;34;P;2008;1
000;4;5172;5172;37;P;2008;6
000;4;5757;5757;42;D;2008;1
000;4;5150;5150;31;P;2008;1
000;4;5110;5100;34;D;2008;3
000;4;5607;5700;32;P;2008;1
000;3;5172;5100;21;P;2008;7
000;4;5234;5234;33;D;2008;2
000;3;5152;5100;30;D;2008;3
000;4;5172;5100;23;P;2008;3
000;3;5172;5172;24;D;2008;2
000;4;5228;5228;31;P;2008;4
000;4;5758;5758;34;D;2008;1
000;3;5448;5100;30;D;2008;1
000;4;5486;5486;24;P;2008;1
000;4;5272;5272;28;P;2008;1
000;4;5174;5174;30;D;2008;1
000;4;5404;5100;41;D;2008;1
000;4;5434;5434;30;P;2008;2
000;4;5436;5436;42;P;2008;1
000;4;5150;5150;30;D;2008;1
000;3;5438;5100;23;P;2008;1
000;4;5120;5120;24;D;2008;3
000;4;5404;5404;22;D;2008;10
000;4;5142;5170;35;D;2008;1
000;4;5314;5314;40;P;2008;1
000;3;5105;5105;30;D;2008;2
000;4;5277;5277;31;P;2008;1
000;3;5152;5152;25;P;2008;1
000;4;5456;5100;23;D;2008;8
000;3;5172;5172;30;P;2008;1
000;4;5162;5100;33;P;2008;1
000;3;5472;5100;35;D;2008;2
000;4;5474;5100;31;D;2008;1
000;4;5436;5100;39;D;2008;2
000;4;5456;5100;43;P;2008;1
000;4;5244;5100;38;P;2008;2
000;5;5100;5160;31;P;2008;1
000;4;5611;5611;34;D;2008;1
000;4;5366;5164;40;P;2008;1
000;4;5287;5287;31;P;2008;1
000;4;5436;5436;18;P;2008;1
000;4;5418;5100;30;D;2008;5
000;4;5404;5100;22;D;2008;1
000;4;5436;5100;27;P;2008;3
000;3;5492;5492;21;D;2008;1
000;4;5404;5100;26;D;2008;1
000;4;5611;5611;27;P;2008;5
000;4;5262;5262;38;P;2008;1
000;4;5180;5172;32;D;2008;1
000;4;5308;5308;22;D;2008;1
000;4;5416;5416;36;D;2008;1
000;4;5418;5418;39;P;2008;1
000;4;5418;5418;29;D;2008;3
000;4;5152;5100;35;D;2008;1
000;4;5442;5100;30;P;2008;1
000;4;5390;5390;24;P;2008;1
000;4;5404;5100;26;P;2008;3
000;4;5754;5754;24;D;2008;2
000;4;5446;5446;34;D;2008;1
000;4;5170;5100;36;P;2008;1
000;4;5174;5100;31;D;2008;2
000;4;5456;5100;33;D;2008;4
000;4;5438;5404;19;D;2008;1
000;4;5279;5279;27;D;2008;2
000;4;5172;5120;23;D;2008;1
000;4;5306;5306;37;P;2008;1
000;4;5404;5100;36;P;2008;1
000;3;5170;5100;33;P;2008;1
000;0;5999;5103;26;D;2008;1
000;4;5492;5492;23;D;2008;2
000;3;5152;5100;27;P;2008;1
000;4;5474;5100;34;P;2008;2
000;4;5110;5100;34;P;2008;2
000;4;5244;5244;38;P;2008;2
000;4;5244;5244;39;D;2008;1
000;4;5392;5392;34;D;2008;1
000;4;5151;5151;20;P;2008;1
000;4;5438;5100;29;P;2008;2
000;5;5100;5160;34;P;2008;1
000;4;5448;5100;38;D;2008;1
000;4;5486;5486;37;D;2008;1
000;4;5126;5126;32;P;2008;2
000;3;5180;5180;31;D;2008;1
000;4;5390;5100;37;P;2008;1
000;4;5295;5100;36;D;2008;1
000;4;5754;5100;26;P;2008;3
000;4;5436;5100;30;P;2008;3
000;4;5486;5486;32;P;2008;1
000;4;5446;5446;22;D;2008;1
000;4;5418;5418;24;P;2008;1
000;4;5750;5750;26;D;2008;1
000;4;5456;5456;31;P;2008;3
000;4;5164;5164;38;P;2008;1
000;3;5611;5611;25;D;2008;1
000;4;5436;5436;25;D;2008;5
000;5;5100;5164;32;D;2008;1
000;4;5158;5158;35;P;2008;1
000;4;5158;5100;36;P;2008;1
000;4;5151;5151;26;P;2008;1
000;4;5302;5302;37;D;2008;1
000;4;5120;5104;33;D;2008;1
000;4;5296;5296;32;P;2008;1
000;4;5754;5754;25;D;2008;3
000;4;5492;5492;20;D;2008;2
000;4;5704;5704;31;P;2008;4
000;4;5436;5100;45;P;2008;1
000;4;5438;5438;36;P;2008;3
000;4;5154;5100;31;D;2008;4
000;4;5436;5436;41;P;2008;1
000;4;5754;5754;32;P;2008;3
000;4;5324;5150;34;D;2008;1
000;4;5164;5164;31;P;2008;2
000;4;5288;5288;24;P;2008;1
000;4;5611;5611;38;D;2008;1
000;4;5434;5434;40;P;2008;1
000;4;5472;5100;30;P;2008;1
000;4;5776;5776;24;P;2008;1
000;4;5754;5754;32;D;2008;6
000;4;5172;5110;29;D;2008;1
000;3;5472;5170;22;D;2008;1
000;4;5324;5100;36;D;2008;1
000;4;5289;5100;29;D;2008;4
000;4;5272;5100;30;P;2008;1
000;4;5269;5269;30;P;2008;1
000;4;5172;5172;41;P;2008;1
000;4;5174;5174;26;P;2008;1
000;4;5436;5100;28;P;2008;2
000;5;5100;5110;35;P;2008;1
000;4;5724;5714;32;D;2008;1
000;4;5474;5474;37;P;2008;2
000;4;5456;5103;26;P;2008;4
000;4;5152;5152;22;P;2008;2
000;4;5152;5152;22;D;2008;1
